1037 1701447317 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447318 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447319 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447320 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447321 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447322 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447323 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447324 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447325 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447326 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447327 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447328 4,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447317 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447318 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447319 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447320 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447321 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447322 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447323 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447324 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447325 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447326 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447329 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447330 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447331 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447332 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447333 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447334 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447335 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447336 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447337 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447338 5,000000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447337 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447338 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447339 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447340 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447341 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447342 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447343 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447344 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447345 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447346 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447347 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447348 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447349 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447350 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447351 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447352 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447353 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447354 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447355 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447356 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447357 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447358 3,400000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447339 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447340 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447341 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447342 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447343 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447344 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447345 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447346 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447352 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447353 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447354 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447355 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447356 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447359 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447360 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447361 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447362 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447363 6,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447362 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447363 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447364 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447365 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447366 6,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447364 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447365 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447366 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447372 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447373 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447377 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447378 6,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447374 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447375 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447376 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447379 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447380 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447381 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447387 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447388 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447389 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447390 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447391 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447392 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447393 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447394 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447395 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447396 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447397 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447398 6,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447387 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447388 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447389 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447390 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447391 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447392 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447393 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447394 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447395 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447396 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447397 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447398 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447399 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447400 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447401 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447402 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447403 4,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447399 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447400 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447401 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447404 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447405 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447406 4,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447417 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447418 6,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447417 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447418 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447419 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447420 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447421 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447422 9,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447423 9,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447424 9,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447425 9,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447426 9,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447427 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447428 3,400000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447419 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447420 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447421 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447422 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447423 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447424 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447425 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447426 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447429 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447430 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447431 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447432 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447433 6,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447432 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447433 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447434 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447435 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447436 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447437 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447438 5,000000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447434 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447435 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447436 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447437 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447438 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447439 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447440 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447441 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447439 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447440 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447441 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447452 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447453 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447454 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447455 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447456 3,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447457 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447458 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447459 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447460 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447461 6,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447462 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447463 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447464 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447465 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447466 5,000000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447457 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447458 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447459 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447460 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447461 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447462 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447463 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447464 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447465 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447466 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447477 10,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447478 10,400000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447477 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447478 0,200000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447479 10,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447480 10,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447481 10,400000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447487 5,000000 -1,000000 -101,000000 0,000000 0,000000
1037 1701447488 5,000000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447479 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447480 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447481 0,200000 -1,000000 -101,000000 0,000000 0,000000
1042 1701447487 0,200000 -1,000000 -101,000000 0,000000 0,000000
