1053 1701447322 105820,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447323 105820,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447324 105820,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447325 105820,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447326 105820,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447327 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447328 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447329 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447330 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447331 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447332 7977,600000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447333 7977,600000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447334 7977,600000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447335 7977,600000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447336 7977,600000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447337 4625,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447338 4625,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447339 4625,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447340 4625,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447341 4625,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447342 198859,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447343 198859,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447344 198859,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447345 198859,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447346 198859,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447347 105796,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447348 105796,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447349 105796,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447350 105796,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447351 105796,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447352 7977,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447353 7977,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447354 7977,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447355 7977,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447356 7977,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447357 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447358 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447359 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447360 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447361 7918,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447362 4625,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447363 4625,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447364 4625,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447365 4625,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447366 4625,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447367 106045,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447368 106045,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447369 106045,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447370 106045,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447371 106045,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447377 104206,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447378 104206,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447379 104206,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447380 104206,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447381 104206,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447392 195601,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447393 195601,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447394 195601,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447395 195601,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447396 195601,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447397 7930,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447398 7930,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447399 7930,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447400 7930,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447401 7930,400000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447402 104186,200000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447403 104186,200000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447404 104186,200000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447405 104186,200000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447406 104186,200000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447407 7980,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447408 7980,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447409 7980,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447410 7980,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447411 7980,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447422 104438,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447423 104438,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447424 104438,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447425 104438,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447426 104438,800000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447427 15912,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447428 15912,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447429 15912,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447430 15912,000000 -1,000000 -101,000000 0,000000 0,000000
1053 1701447431 15912,000000 -1,000000 -101,000000 0,000000 0,000000
