1035 1701447317 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447318 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447319 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447320 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447321 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447322 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447323 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447324 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447325 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447326 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447327 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447328 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447329 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447330 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447331 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447332 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447333 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447334 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447335 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447336 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447337 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447338 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447339 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447340 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447341 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447342 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447343 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447344 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447345 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447346 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447347 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447348 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447349 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447350 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447351 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447352 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447353 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447354 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447355 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447356 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447357 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447358 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447359 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447360 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447361 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447362 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447363 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447364 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447365 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447366 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447377 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447378 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447377 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447378 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447379 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447380 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447381 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447387 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447388 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447389 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447390 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447391 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447392 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447393 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447379 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447380 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447381 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447387 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447388 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447389 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447390 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447391 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447392 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447393 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447394 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447395 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447396 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447397 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447398 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447394 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447395 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447396 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447397 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447398 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447399 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447400 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447401 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447402 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447403 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447399 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447400 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447401 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447402 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447403 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447404 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447405 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447406 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447417 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447418 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447404 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447405 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447406 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447417 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447418 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447419 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447420 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447421 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447422 2,400000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447423 2,400000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447424 2,400000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447425 2,400000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447426 2,400000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447427 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447428 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447419 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447420 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447421 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447422 2,400000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447423 2,400000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447424 2,400000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447425 2,400000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447426 2,400000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447427 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447428 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447429 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447430 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447431 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447432 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447433 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447429 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447430 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447431 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447432 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447433 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447434 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447435 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447436 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447437 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447438 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447434 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447435 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447436 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447437 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447438 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447439 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447440 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447441 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447452 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447453 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447454 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447455 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447456 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447457 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447458 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447439 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447440 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447441 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447452 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447453 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447454 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447455 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447456 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447457 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447458 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447459 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447460 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447461 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447462 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447463 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447459 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447460 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447461 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447462 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447463 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447464 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447465 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447466 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447464 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447465 1,200000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447466 1,200000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447477 2,400000 -1,000000 -101,000000 0,000000 0,000000
1035 1701447478 2,400000 -1,000000 -101,000000 0,000000 0,000000
1078 1701447477 2,400000 -1,000000 -101,000000 0,000000 0,000000
