1004 1701447490 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447491 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447492 4,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447493 4,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447494 4,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447495 4,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447496 4,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447497 0,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447498 0,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447499 0,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447500 0,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447501 0,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447512 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447513 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447514 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447515 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447516 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447517 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447518 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447519 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447520 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447521 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447522 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447523 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447524 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447525 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447526 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447532 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447533 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447534 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447535 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447536 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447537 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447538 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447539 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447540 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447541 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447542 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447543 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447544 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447545 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447546 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447547 2,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447548 2,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447549 2,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447550 2,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447551 2,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447552 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447553 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447554 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447555 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447556 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447562 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447563 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447564 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447565 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447566 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447567 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447568 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447569 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447570 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447571 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447572 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447573 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447574 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447575 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447576 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447592 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447593 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447594 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447595 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447596 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447602 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447603 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447604 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447605 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447606 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447607 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447608 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447609 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447610 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447611 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447617 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447618 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447619 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447620 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447621 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447622 0,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447623 0,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447624 0,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447625 0,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447626 0,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447627 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447628 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447629 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447630 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447631 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447632 3,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447633 3,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447634 3,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447635 3,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447636 3,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447642 3,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447643 3,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447644 3,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447645 3,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447646 3,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447652 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447653 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447654 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447655 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447656 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447667 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447668 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447669 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447670 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447671 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447672 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447673 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447674 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447675 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447676 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447687 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447688 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447689 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447690 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447691 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447692 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447693 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447694 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447695 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447696 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447697 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447698 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447699 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447700 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447701 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447702 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447703 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447704 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447705 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447706 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447707 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447708 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447709 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447710 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447711 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447712 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447713 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447714 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447715 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447716 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447717 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447718 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447719 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447720 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447721 1,400000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447722 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447723 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447724 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447725 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447726 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447737 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447738 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447739 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447740 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447741 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447742 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447743 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447744 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447745 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447746 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447747 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447748 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447749 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447750 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447751 3,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447767 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447768 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447769 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447770 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447771 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447772 2,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447773 2,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447774 2,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447775 2,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447776 2,200000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447777 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447778 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447779 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447780 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447781 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447782 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447783 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447784 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447785 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447786 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447792 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447793 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447794 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447795 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447796 2,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447797 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447798 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447799 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447800 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447801 0,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447802 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447803 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447804 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447805 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447806 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447807 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447808 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447809 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447810 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447811 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447817 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447818 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447819 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447820 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447821 1,600000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447827 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447828 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447829 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447830 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447831 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447832 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447833 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447834 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447835 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447836 1,000000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447842 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447843 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447844 1,800000 -1,000000 -101,000000 0,000000 0,000000
1004 1701447906 1,000000 -1,000000 1,000000 1,000000 0,000000
1004 1701447905 1,000000 -1,000000 1,000000 1,000000 0,000000
1004 1701447904 1,000000 -1,000000 1,000000 1,000000 0,000000
1004 1701447903 1,000000 -1,000000 1,000000 1,000000 0,000000
1004 1701447902 1,000000 -1,000000 1,000000 1,000000 0,000000
1004 1701447901 3,200000 -1,000000 3,200000 3,200000 0,000000
1004 1701447900 3,200000 -1,000000 3,200000 3,200000 0,000000
1004 1701447899 3,200000 -1,000000 3,200000 3,200000 0,000000
1004 1701447898 3,200000 -1,000000 3,200000 3,200000 0,000000
1004 1701447897 3,200000 -1,000000 3,200000 3,200000 0,000000
1004 1701447891 1,600000 -1,000000 1,600000 1,600000 0,000000
1004 1701447890 1,600000 -1,000000 1,600000 1,600000 0,000000
1004 1701447889 1,600000 -1,000000 1,600000 1,600000 0,000000
1004 1701447888 1,600000 -1,000000 1,600000 1,600000 0,000000
1004 1701447887 1,600000 -1,000000 1,600000 1,600000 0,000000
1004 1701447886 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447885 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447884 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447883 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447882 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447871 1,400000 -1,000000 1,400000 1,400000 0,000000
1004 1701447870 1,400000 -1,000000 1,400000 1,400000 0,000000
1004 1701447869 1,400000 -1,000000 1,400000 1,400000 0,000000
1004 1701447868 1,400000 -1,000000 1,400000 1,400000 0,000000
1004 1701447867 1,400000 -1,000000 1,400000 1,400000 0,000000
1004 1701447866 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447865 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447864 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447863 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447862 1,800000 -1,000000 1,800000 1,800000 0,000000
1004 1701447851 4,400000 -1,000000 4,400000 4,400000 0,000000
1004 1701447850 4,400000 -1,000000 4,400000 4,400000 0,000000
