offline_datapoint_16 1701447622 7,350
offline_datapoint_5 1701447622 3546,841
offline_datapoint_18 1701447624 142970880,000
offline_datapoint_28 1701447622 1,671
offline_datapoint_17 1701447624 6419136512,000
offline_datapoint_4 1701447624 6024441856,000
offline_datapoint_3 1701447622 1,175
offline_datapoint_9 1701447622 35,655
offline_datapoint_21 1701447622 11,747
offline_datapoint_10 1701447622 12286,315
offline_datapoint_15 1701447624 0,000
offline_datapoint_27 1701447622 17950,368
offline_datapoint_13 1701447622 2251,522
offline_datapoint_25 1701447622 0,036
offline_datapoint_14 1701447622 8,353
offline_datapoint_7 1701447622 99,961
offline_datapoint_26 1701447622 0,668
offline_datapoint_19 1701447622 12840,960
offline_datapoint_1 1701447622 0,001
offline_datapoint_8 1701447627 1225973,000
offline_datapoint_2 1701447627 2852,000
offline_datapoint_23 1701447627 417468416,000
offline_datapoint_11 1701447627 363991040,000
offline_datapoint_0 1701447627 10278047744,000
offline_datapoint_6 1701447627 143052800,000
offline_datapoint_22 1701447627 3460,000
offline_datapoint_16 1701447625 3,326
offline_datapoint_5 1701447625 11446,922
offline_datapoint_18 1701447627 143052800,000
offline_datapoint_28 1701447625 0,998
offline_datapoint_17 1701447627 6430859264,000
offline_datapoint_4 1701447627 6004084736,000
offline_datapoint_3 1701447625 1,299
offline_datapoint_9 1701447625 45,184
offline_datapoint_21 1701447625 11,431
offline_datapoint_10 1701447625 12165,327
offline_datapoint_15 1701447627 3,000
offline_datapoint_27 1701447625 14835,399
offline_datapoint_13 1701447625 3494,243
offline_datapoint_25 1701447625 0,024
offline_datapoint_14 1701447625 7,982
offline_datapoint_7 1701447625 99,959
offline_datapoint_26 1701447625 0,665
offline_datapoint_19 1701447625 4693,333
offline_datapoint_1 1701447625 0,001
offline_datapoint_8 1701447630 1225973,000
offline_datapoint_2 1701447630 2838,000
offline_datapoint_23 1701447630 417398784,000
offline_datapoint_11 1701447630 363991040,000
offline_datapoint_0 1701447630 10297229312,000
offline_datapoint_6 1701447630 142843904,000
offline_datapoint_22 1701447630 3457,000
offline_datapoint_16 1701447628 1,001
offline_datapoint_5 1701447628 1770,185
offline_datapoint_18 1701447630 142843904,000
offline_datapoint_28 1701447628 1,001
offline_datapoint_17 1701447630 6449889280,000
offline_datapoint_4 1701447630 6003793920,000
offline_datapoint_3 1701447628 0,652
offline_datapoint_9 1701447628 23,461
offline_datapoint_21 1701447628 6,389
offline_datapoint_10 1701447628 7208,900
offline_datapoint_15 1701447630 0,000
offline_datapoint_27 1701447628 9764,722
offline_datapoint_13 1701447628 1230,853
offline_datapoint_25 1701447628 0,130
offline_datapoint_14 1701447628 9,679
offline_datapoint_7 1701447628 99,856
offline_datapoint_26 1701447628 1,335
offline_datapoint_19 1701447628 27365,517
offline_datapoint_1 1701447628 0,004
offline_datapoint_8 1701447633 1225973,000
offline_datapoint_2 1701447633 2844,000
offline_datapoint_23 1701447633 417415168,000
offline_datapoint_11 1701447633 363991040,000
offline_datapoint_0 1701447633 10270674944,000
offline_datapoint_6 1701447633 143749120,000
offline_datapoint_22 1701447633 3451,000
offline_datapoint_16 1701447631 16,024
offline_datapoint_5 1701447631 14118,954
offline_datapoint_18 1701447633 143749120,000
offline_datapoint_28 1701447631 2,003
offline_datapoint_17 1701447633 6440452096,000
offline_datapoint_4 1701447633 6004199424,000
offline_datapoint_3 1701447631 0,391
offline_datapoint_9 1701447631 20,199
offline_datapoint_21 1701447631 7,172
offline_datapoint_10 1701447631 6395,492
offline_datapoint_15 1701447633 0,000
offline_datapoint_27 1701447631 8276,283
offline_datapoint_13 1701447631 18105,871
offline_datapoint_25 1701447631 0,159
offline_datapoint_14 1701447631 16,691
offline_datapoint_7 1701447631 99,415
offline_datapoint_26 1701447631 3,004
offline_datapoint_19 1701447631 13148,160
offline_datapoint_1 1701447631 0,005
offline_datapoint_8 1701447636 1225973,000
offline_datapoint_2 1701447636 2857,000
offline_datapoint_23 1701447636 417411072,000
offline_datapoint_11 1701447636 363991040,000
offline_datapoint_0 1701447636 10253737984,000
offline_datapoint_6 1701447636 143024128,000
offline_datapoint_22 1701447636 3464,000
offline_datapoint_16 1701447634 0,000
offline_datapoint_5 1701447634 11017,792
offline_datapoint_18 1701447636 143024128,000
offline_datapoint_28 1701447634 0,000
offline_datapoint_17 1701447636 6426447872,000
offline_datapoint_4 1701447636 5994356736,000
offline_datapoint_3 1701447634 0,130
offline_datapoint_9 1701447634 18,034
offline_datapoint_21 1701447634 7,794
offline_datapoint_10 1701447634 7750,663
offline_datapoint_15 1701447636 0,000
offline_datapoint_27 1701447634 10908,389
offline_datapoint_13 1701447634 2368,627
offline_datapoint_25 1701447634 0,400
offline_datapoint_14 1701447634 18,954
offline_datapoint_7 1701447634 99,496
offline_datapoint_26 1701447634 6,651
offline_datapoint_19 1701447634 34312,982
offline_datapoint_1 1701447634 0,012
offline_datapoint_8 1701447639 1225973,000
offline_datapoint_2 1701447639 2861,000
offline_datapoint_23 1701447639 417411072,000
offline_datapoint_11 1701447639 363991040,000
offline_datapoint_0 1701447639 10061365248,000
offline_datapoint_6 1701447639 142983168,000
offline_datapoint_22 1701447639 3490,000
offline_datapoint_16 1701447637 0,000
offline_datapoint_5 1701447637 654,044
offline_datapoint_18 1701447639 142983168,000
offline_datapoint_28 1701447637 0,000
offline_datapoint_17 1701447639 6233640960,000
offline_datapoint_4 1701447639 5965979648,000
offline_datapoint_3 1701447637 0,914
offline_datapoint_9 1701447637 15,153
offline_datapoint_21 1701447637 7,179
offline_datapoint_10 1701447637 4671,218
offline_datapoint_15 1701447639 0,000
offline_datapoint_27 1701447637 6592,577
offline_datapoint_13 1701447637 540,748
offline_datapoint_25 1701447637 0,062
offline_datapoint_14 1701447637 5,013
offline_datapoint_7 1701447637 99,936
offline_datapoint_26 1701447637 2,674
offline_datapoint_19 1701447637 19456,000
offline_datapoint_1 1701447637 0,002
offline_datapoint_8 1701447642 1225973,000
offline_datapoint_2 1701447642 2866,000
offline_datapoint_23 1701447642 417411072,000
offline_datapoint_11 1701447642 363991040,000
offline_datapoint_0 1701447642 10052341760,000
offline_datapoint_6 1701447642 142987264,000
offline_datapoint_22 1701447642 3491,000
offline_datapoint_16 1701447640 0,334
offline_datapoint_5 1701447640 963,488
offline_datapoint_18 1701447642 142987264,000
offline_datapoint_28 1701447640 0,334
offline_datapoint_17 1701447642 6225362944,000
offline_datapoint_4 1701447642 5966422016,000
offline_datapoint_3 1701447640 1,042
offline_datapoint_9 1701447640 12,195
offline_datapoint_21 1701447640 5,211
offline_datapoint_10 1701447640 4458,925
offline_datapoint_15 1701447642 0,000
offline_datapoint_27 1701447640 6383,899
offline_datapoint_13 1701447640 537,939
offline_datapoint_25 1701447640 0,029
offline_datapoint_14 1701447640 4,002
offline_datapoint_7 1701447640 99,793
offline_datapoint_26 1701447640 0,667
offline_datapoint_19 1701447640 19114,667
offline_datapoint_1 1701447640 0,001
offline_datapoint_8 1701447645 1225973,000
offline_datapoint_2 1701447645 2868,000
offline_datapoint_23 1701447645 417419264,000
offline_datapoint_11 1701447645 364146688,000
offline_datapoint_0 1701447645 10059497472,000
offline_datapoint_6 1701447645 144715776,000
offline_datapoint_22 1701447645 3499,000
offline_datapoint_16 1701447643 32,301
offline_datapoint_5 1701447643 16097,661
offline_datapoint_18 1701447645 144715776,000
offline_datapoint_28 1701447643 4,329
offline_datapoint_17 1701447645 6228791296,000
offline_datapoint_4 1701447645 5964783616,000
offline_datapoint_3 1701447643 0,650
offline_datapoint_9 1701447643 28,449
offline_datapoint_21 1701447643 11,448
offline_datapoint_10 1701447643 7411,298
offline_datapoint_15 1701447645 0,000
offline_datapoint_27 1701447643 9788,601
offline_datapoint_13 1701447643 34023,837
offline_datapoint_25 1701447643 0,232
offline_datapoint_14 1701447643 7,326
offline_datapoint_7 1701447643 99,578
offline_datapoint_26 1701447643 3,996
offline_datapoint_19 1701447643 55482,182
offline_datapoint_1 1701447643 0,007
offline_datapoint_8 1701447648 1225973,000
offline_datapoint_2 1701447648 2874,000
offline_datapoint_23 1701447648 417419264,000
offline_datapoint_11 1701447648 364146688,000
offline_datapoint_0 1701447648 10063966208,000
offline_datapoint_6 1701447648 144781312,000
offline_datapoint_22 1701447648 3489,000
offline_datapoint_16 1701447646 0,000
offline_datapoint_5 1701447646 8569,784
offline_datapoint_18 1701447648 144781312,000
offline_datapoint_28 1701447646 0,000
offline_datapoint_17 1701447648 6233059328,000
offline_datapoint_4 1701447648 5964259328,000
offline_datapoint_3 1701447646 0,651
offline_datapoint_9 1701447646 18,635
offline_datapoint_21 1701447646 7,420
offline_datapoint_10 1701447646 14552,137
offline_datapoint_15 1701447648 0,000
offline_datapoint_27 1701447646 24053,050
offline_datapoint_13 1701447646 3865,484
offline_datapoint_25 1701447646 0,385
offline_datapoint_14 1701447646 12,331
offline_datapoint_7 1701447646 99,694
offline_datapoint_26 1701447646 8,332
offline_datapoint_19 1701447646 53026,595
offline_datapoint_1 1701447646 0,012
offline_datapoint_8 1701447651 1225973,000
offline_datapoint_2 1701447651 2871,000
offline_datapoint_23 1701447651 417423360,000
offline_datapoint_11 1701447651 364146688,000
offline_datapoint_0 1701447651 10092310528,000
offline_datapoint_6 1701447651 145018880,000
offline_datapoint_22 1701447651 3492,000
offline_datapoint_16 1701447649 5,329
offline_datapoint_5 1701447649 1871,659
offline_datapoint_18 1701447651 145018880,000
offline_datapoint_28 1701447649 0,333
offline_datapoint_17 1701447651 6256316416,000
offline_datapoint_4 1701447651 5970456576,000
offline_datapoint_3 1701447649 1,301
offline_datapoint_9 1701447649 26,757
offline_datapoint_21 1701447649 7,676
offline_datapoint_10 1701447649 12756,921
offline_datapoint_15 1701447651 0,000
offline_datapoint_27 1701447649 21314,598
offline_datapoint_13 1701447649 2005,539
offline_datapoint_25 1701447649 0,157
offline_datapoint_14 1701447649 41,629
offline_datapoint_7 1701447649 99,836
offline_datapoint_26 1701447649 3,330
offline_datapoint_19 1701447649 6930,432
offline_datapoint_1 1701447649 0,005
offline_datapoint_8 1701447654 1225973,000
offline_datapoint_2 1701447654 2869,000
offline_datapoint_23 1701447654 417411072,000
offline_datapoint_11 1701447654 364216320,000
offline_datapoint_0 1701447654 10109149184,000
offline_datapoint_6 1701447654 143921152,000
offline_datapoint_22 1701447654 3489,000
offline_datapoint_16 1701447652 21,709
offline_datapoint_5 1701447652 13637,916
offline_datapoint_18 1701447654 143921152,000
offline_datapoint_28 1701447652 3,674
offline_datapoint_17 1701447654 6282571776,000
offline_datapoint_4 1701447654 5962104832,000
offline_datapoint_3 1701447652 0,391
offline_datapoint_9 1701447652 27,862
offline_datapoint_21 1701447652 12,001
offline_datapoint_10 1701447652 17654,746
offline_datapoint_15 1701447654 0,000
offline_datapoint_27 1701447652 29657,809
offline_datapoint_13 1701447652 20023,363
offline_datapoint_25 1701447652 0,134
offline_datapoint_14 1701447652 11,021
offline_datapoint_7 1701447652 99,925
offline_datapoint_26 1701447652 2,672
offline_datapoint_19 1701447652 18757,818
offline_datapoint_1 1701447652 0,004
offline_datapoint_8 1701447657 1225973,000
offline_datapoint_2 1701447657 2876,000
offline_datapoint_23 1701447657 417406976,000
offline_datapoint_11 1701447657 364216320,000
offline_datapoint_0 1701447657 10104999936,000
offline_datapoint_6 1701447657 143818752,000
offline_datapoint_22 1701447657 3485,000
offline_datapoint_16 1701447655 0,666
offline_datapoint_5 1701447655 1207,992
offline_datapoint_18 1701447657 143818752,000
offline_datapoint_28 1701447655 0,666
offline_datapoint_17 1701447657 6282510336,000
offline_datapoint_4 1701447657 5963464704,000
offline_datapoint_3 1701447655 0,520
offline_datapoint_9 1701447655 19,533
offline_datapoint_21 1701447655 6,240
offline_datapoint_10 1701447655 18077,614
offline_datapoint_15 1701447657 0,000
offline_datapoint_27 1701447655 30721,595
offline_datapoint_13 1701447655 2660,910
offline_datapoint_25 1701447655 0,385
offline_datapoint_14 1701447655 11,315
offline_datapoint_7 1701447655 99,610
offline_datapoint_26 1701447655 6,988
offline_datapoint_19 1701447655 47631,059
offline_datapoint_1 1701447655 0,012
offline_datapoint_8 1701447660 1225973,000
offline_datapoint_2 1701447660 2886,000
offline_datapoint_23 1701447660 417447936,000
offline_datapoint_11 1701447660 364216320,000
offline_datapoint_0 1701447660 10201227264,000
offline_datapoint_6 1701447660 142491648,000
offline_datapoint_22 1701447660 3463,000
offline_datapoint_16 1701447658 5,671
offline_datapoint_5 1701447658 7075,377
offline_datapoint_18 1701447660 142491648,000
offline_datapoint_28 1701447658 1,001
offline_datapoint_17 1701447660 6357704704,000
offline_datapoint_4 1701447660 6007836672,000
offline_datapoint_3 1701447658 1,042
offline_datapoint_9 1701447658 18,694
offline_datapoint_21 1701447658 8,860
offline_datapoint_10 1701447658 14362,916
offline_datapoint_15 1701447660 0,000
offline_datapoint_27 1701447658 23044,180
offline_datapoint_13 1701447658 2750,090
offline_datapoint_25 1701447658 0,054
offline_datapoint_14 1701447658 10,341
offline_datapoint_7 1701447658 99,736
offline_datapoint_26 1701447658 2,002
offline_datapoint_19 1701447658 18679,742
offline_datapoint_1 1701447658 0,002
offline_datapoint_8 1701447663 1225973,000
offline_datapoint_2 1701447663 2885,000
offline_datapoint_23 1701447663 417533952,000
offline_datapoint_11 1701447663 364294144,000
offline_datapoint_0 1701447663 10169094144,000
offline_datapoint_6 1701447663 142389248,000
offline_datapoint_22 1701447663 3424,000
offline_datapoint_16 1701447661 0,000
offline_datapoint_5 1701447661 17997,865
offline_datapoint_18 1701447663 142389248,000
offline_datapoint_28 1701447661 0,000
offline_datapoint_17 1701447663 6288760832,000
offline_datapoint_4 1701447663 6057504768,000
offline_datapoint_3 1701447661 1,038
offline_datapoint_9 1701447661 27,480
offline_datapoint_21 1701447661 10,249
offline_datapoint_10 1701447661 15853,381
offline_datapoint_15 1701447663 0,000
offline_datapoint_27 1701447661 25281,276
offline_datapoint_13 1701447661 2385,859
offline_datapoint_25 1701447661 0,036
offline_datapoint_14 1701447661 12,949
offline_datapoint_7 1701447661 99,952
offline_datapoint_26 1701447661 1,660
offline_datapoint_19 1701447661 11369,026
offline_datapoint_1 1701447661 0,001
offline_datapoint_8 1701447666 1225973,000
offline_datapoint_2 1701447666 2881,000
offline_datapoint_23 1701447666 417480704,000
offline_datapoint_11 1701447666 364294144,000
offline_datapoint_0 1701447666 10100822016,000
offline_datapoint_6 1701447666 142778368,000
offline_datapoint_22 1701447666 3419,000
offline_datapoint_16 1701447664 2,008
offline_datapoint_5 1701447664 7221,561
offline_datapoint_18 1701447666 142778368,000
offline_datapoint_28 1701447664 1,338
offline_datapoint_17 1701447666 6245335040,000
offline_datapoint_4 1701447666 6053416960,000
offline_datapoint_3 1701447664 0,392
offline_datapoint_9 1701447664 16,501
offline_datapoint_21 1701447664 7,448
offline_datapoint_10 1701447664 13952,940
offline_datapoint_15 1701447666 4,000
offline_datapoint_27 1701447664 21649,625
offline_datapoint_13 1701447664 1669,963
offline_datapoint_25 1701447664 0,284
offline_datapoint_14 1701447664 29,779
offline_datapoint_7 1701447664 99,328
offline_datapoint_26 1701447664 1,004
offline_datapoint_19 1701447664 7294,562
offline_datapoint_1 1701447664 0,009
offline_datapoint_8 1701447669 1225973,000
offline_datapoint_2 1701447669 2975,000
offline_datapoint_23 1701447669 417701888,000
offline_datapoint_11 1701447669 363413504,000
offline_datapoint_0 1701447669 10382295040,000
offline_datapoint_6 1701447669 143216640,000
offline_datapoint_22 1701447669 3284,000
offline_datapoint_16 1701447667 28,702
offline_datapoint_5 1701447667 46631,311
offline_datapoint_18 1701447669 143216640,000
offline_datapoint_28 1701447667 6,341
offline_datapoint_17 1701447669 6483783680,000
offline_datapoint_4 1701447669 6306078720,000
offline_datapoint_3 1701447667 0,261
offline_datapoint_9 1701447667 47,070
offline_datapoint_21 1701447667 15,644
offline_datapoint_10 1701447667 17149,867
offline_datapoint_15 1701447669 0,000
offline_datapoint_27 1701447667 26134,974
offline_datapoint_13 1701447667 21761,234
offline_datapoint_25 1701447667 0,150
offline_datapoint_14 1701447667 41,718
offline_datapoint_7 1701447667 99,739
offline_datapoint_26 1701447667 1,001
offline_datapoint_19 1701447667 14721,024
offline_datapoint_1 1701447667 0,005
offline_datapoint_8 1701447672 1225973,000
offline_datapoint_2 1701447672 2981,000
offline_datapoint_23 1701447672 417697792,000
offline_datapoint_11 1701447672 363712512,000
offline_datapoint_0 1701447672 10369949696,000
offline_datapoint_6 1701447672 143962112,000
offline_datapoint_22 1701447672 3290,000
offline_datapoint_16 1701447670 5,661
offline_datapoint_5 1701447670 6230,806
offline_datapoint_18 1701447672 143962112,000
offline_datapoint_28 1701447670 0,999
offline_datapoint_17 1701447672 6473822208,000
offline_datapoint_4 1701447672 6325891072,000
offline_datapoint_3 1701447670 0,520
offline_datapoint_9 1701447670 36,130
offline_datapoint_21 1701447670 10,537
offline_datapoint_10 1701447670 14967,320
offline_datapoint_15 1701447672 0,000
offline_datapoint_27 1701447670 24491,009
offline_datapoint_13 1701447670 2853,011
offline_datapoint_25 1701447670 0,510
offline_datapoint_14 1701447670 27,305
offline_datapoint_7 1701447670 99,335
offline_datapoint_26 1701447670 7,326
offline_datapoint_19 1701447670 30039,415
offline_datapoint_1 1701447670 0,015
offline_datapoint_8 1701447675 1225973,000
offline_datapoint_2 1701447675 2992,000
offline_datapoint_23 1701447675 417689600,000
offline_datapoint_11 1701447675 364982272,000
offline_datapoint_0 1701447675 10375835648,000
offline_datapoint_6 1701447675 144293888,000
offline_datapoint_22 1701447675 3266,000
offline_datapoint_16 1701447673 10,653
offline_datapoint_5 1701447673 7609,905
offline_datapoint_18 1701447675 144293888,000
offline_datapoint_28 1701447673 0,999
offline_datapoint_17 1701447675 6482960384,000
offline_datapoint_4 1701447675 6352785408,000
offline_datapoint_3 1701447673 0,780
offline_datapoint_9 1701447673 27,696
offline_datapoint_21 1701447673 8,843
offline_datapoint_10 1701447673 10483,886
offline_datapoint_15 1701447675 0,000
offline_datapoint_27 1701447673 15333,332
offline_datapoint_13 1701447673 1783,379
offline_datapoint_25 1701447673 0,083
offline_datapoint_14 1701447673 15,314
offline_datapoint_7 1701447673 99,721
offline_datapoint_26 1701447673 2,330
offline_datapoint_19 1701447673 23073,391
offline_datapoint_1 1701447673 0,002
offline_datapoint_8 1701447678 1225973,000
offline_datapoint_2 1701447678 3005,000
offline_datapoint_23 1701447678 417759232,000
offline_datapoint_11 1701447678 365101056,000
offline_datapoint_0 1701447678 10366103552,000
offline_datapoint_6 1701447678 144633856,000
offline_datapoint_22 1701447678 3278,000
offline_datapoint_16 1701447676 3,008
offline_datapoint_5 1701447676 12148,190
offline_datapoint_18 1701447678 144633856,000
offline_datapoint_28 1701447676 0,668
offline_datapoint_17 1701447678 6474219520,000
offline_datapoint_4 1701447678 6353338368,000
offline_datapoint_3 1701447676 0,783
offline_datapoint_9 1701447676 20,514
offline_datapoint_21 1701447676 9,528
offline_datapoint_10 1701447676 6649,708
offline_datapoint_15 1701447678 0,000
offline_datapoint_27 1701447676 9124,259
offline_datapoint_13 1701447676 2486,247
offline_datapoint_25 1701447676 0,130
offline_datapoint_14 1701447676 15,038
offline_datapoint_7 1701447676 99,861
offline_datapoint_26 1701447676 5,013
offline_datapoint_19 1701447676 20514,133
offline_datapoint_1 1701447676 0,004
offline_datapoint_8 1701447681 1225973,000
offline_datapoint_2 1701447681 3002,000
offline_datapoint_23 1701447681 417759232,000
offline_datapoint_11 1701447681 365101056,000
offline_datapoint_0 1701447681 10326441984,000
offline_datapoint_6 1701447681 144801792,000
offline_datapoint_22 1701447681 3297,000
offline_datapoint_16 1701447679 2,657
offline_datapoint_5 1701447679 1029,084
offline_datapoint_18 1701447681 144801792,000
offline_datapoint_28 1701447679 0,332
offline_datapoint_17 1701447681 6432972800,000
offline_datapoint_4 1701447681 6325202944,000
offline_datapoint_3 1701447679 0,519
offline_datapoint_9 1701447679 14,775
offline_datapoint_21 1701447679 6,745
offline_datapoint_10 1701447679 5034,842
offline_datapoint_15 1701447681 0,000
offline_datapoint_27 1701447679 6835,989
offline_datapoint_13 1701447679 632,261
offline_datapoint_25 1701447679 0,141
offline_datapoint_14 1701447679 14,611
offline_datapoint_7 1701447679 99,561
offline_datapoint_26 1701447679 0,332
offline_datapoint_19 1701447679 5248,000
offline_datapoint_1 1701447679 0,004
offline_datapoint_8 1701447684 1225973,000
offline_datapoint_2 1701447684 2982,000
offline_datapoint_23 1701447684 417759232,000
offline_datapoint_11 1701447684 365109248,000
offline_datapoint_0 1701447684 10305159168,000
offline_datapoint_6 1701447684 144805888,000
offline_datapoint_22 1701447684 3305,000
offline_datapoint_16 1701447682 0,000
offline_datapoint_5 1701447682 809,441
offline_datapoint_18 1701447684 144805888,000
offline_datapoint_28 1701447682 0,000
offline_datapoint_17 1701447684 6413217792,000
offline_datapoint_4 1701447684 6299344896,000
offline_datapoint_3 1701447682 0,130
offline_datapoint_9 1701447682 13,306
offline_datapoint_21 1701447682 4,563
offline_datapoint_10 1701447682 4758,218
offline_datapoint_15 1701447684 0,000
offline_datapoint_27 1701447682 6755,462
offline_datapoint_13 1701447682 608,582
offline_datapoint_25 1701447682 0,062
offline_datapoint_14 1701447682 12,011
offline_datapoint_7 1701447682 99,904
offline_datapoint_26 1701447682 1,335
offline_datapoint_19 1701447682 8291,556
offline_datapoint_1 1701447682 0,002
offline_datapoint_8 1701447687 1225973,000
offline_datapoint_2 1701447687 2980,000
offline_datapoint_23 1701447687 417787904,000
offline_datapoint_11 1701447687 365109248,000
offline_datapoint_0 1701447687 10304925696,000
offline_datapoint_6 1701447687 145186816,000
offline_datapoint_22 1701447687 3305,000
offline_datapoint_16 1701447685 28,663
offline_datapoint_5 1701447685 906,537
offline_datapoint_18 1701447687 145186816,000
offline_datapoint_28 1701447685 23,663
offline_datapoint_17 1701447687 6412681216,000
offline_datapoint_4 1701447687 6299275264,000
offline_datapoint_3 1701447685 0,781
offline_datapoint_9 1701447685 14,856
offline_datapoint_21 1701447685 6,509
offline_datapoint_10 1701447685 4894,298
offline_datapoint_15 1701447687 0,000
offline_datapoint_27 1701447685 6804,357
offline_datapoint_13 1701447685 592,248
offline_datapoint_25 1701447685 0,218
offline_datapoint_14 1701447685 27,996
offline_datapoint_7 1701447685 99,537
offline_datapoint_26 1701447685 1,000
offline_datapoint_19 1701447685 4699,429
offline_datapoint_1 1701447685 0,007
offline_datapoint_8 1701447690 1225973,000
offline_datapoint_2 1701447690 2980,000
offline_datapoint_23 1701447690 417792000,000
offline_datapoint_11 1701447690 365109248,000
offline_datapoint_0 1701447690 10303954944,000
offline_datapoint_6 1701447690 145252352,000
offline_datapoint_22 1701447690 3303,000
offline_datapoint_16 1701447688 2,663
offline_datapoint_5 1701447688 1802,174
offline_datapoint_18 1701447690 145252352,000
offline_datapoint_28 1701447688 0,333
offline_datapoint_17 1701447690 6414266368,000
offline_datapoint_4 1701447690 6307184640,000
offline_datapoint_3 1701447688 0,390
offline_datapoint_9 1701447688 17,041
offline_datapoint_21 1701447688 5,071
offline_datapoint_10 1701447688 5162,149
offline_datapoint_15 1701447690 4,000
offline_datapoint_27 1701447688 6328,085
offline_datapoint_13 1701447688 774,073
offline_datapoint_25 1701447688 0,066
offline_datapoint_14 1701447688 14,649
offline_datapoint_7 1701447688 99,907
offline_datapoint_26 1701447688 0,666
offline_datapoint_19 1701447688 5748,364
offline_datapoint_1 1701447688 0,002
offline_datapoint_8 1701447693 1225973,000
offline_datapoint_2 1701447693 2980,000
offline_datapoint_23 1701447693 417792000,000
offline_datapoint_11 1701447693 362831872,000
offline_datapoint_0 1701447693 10245066752,000
offline_datapoint_6 1701447693 144941056,000
offline_datapoint_22 1701447693 3355,000
offline_datapoint_16 1701447691 16,707
offline_datapoint_5 1701447691 13419,133
offline_datapoint_18 1701447693 144941056,000
offline_datapoint_28 1701447691 2,673
offline_datapoint_17 1701447693 6364807168,000
offline_datapoint_4 1701447693 6239588352,000
offline_datapoint_3 1701447691 0,783
offline_datapoint_9 1701447691 21,549
offline_datapoint_21 1701447691 8,224
offline_datapoint_10 1701447691 6758,851
offline_datapoint_15 1701447693 0,000
offline_datapoint_27 1701447691 8663,746
offline_datapoint_13 1701447691 17748,834
offline_datapoint_25 1701447691 0,264
offline_datapoint_14 1701447691 16,707
offline_datapoint_7 1701447691 99,835
offline_datapoint_26 1701447691 5,012
offline_datapoint_19 1701447691 43642,880
offline_datapoint_1 1701447691 0,008
offline_datapoint_8 1701447696 1225973,000
offline_datapoint_2 1701447696 2972,000
offline_datapoint_23 1701447696 417800192,000
offline_datapoint_11 1701447696 363352064,000
offline_datapoint_0 1701447696 10245873664,000
offline_datapoint_6 1701447696 144265216,000
offline_datapoint_22 1701447696 3365,000
offline_datapoint_16 1701447694 24,356
offline_datapoint_5 1701447694 10444,073
offline_datapoint_18 1701447696 144265216,000
offline_datapoint_28 1701447694 3,336
offline_datapoint_17 1701447696 6365392896,000
offline_datapoint_4 1701447696 6241148928,000
offline_datapoint_3 1701447694 0,391
offline_datapoint_9 1701447694 20,891
offline_datapoint_21 1701447694 7,559
offline_datapoint_10 1701447694 6355,260
offline_datapoint_15 1701447696 0,000
offline_datapoint_27 1701447694 8776,185
offline_datapoint_13 1701447694 32039,547
offline_datapoint_25 1701447694 0,463
offline_datapoint_14 1701447694 10,677
offline_datapoint_7 1701447694 99,747
offline_datapoint_26 1701447694 5,672
offline_datapoint_19 1701447694 43024,000
offline_datapoint_1 1701447694 0,014
offline_datapoint_8 1701447699 1225973,000
offline_datapoint_2 1701447699 2955,000
offline_datapoint_23 1701447699 417800192,000
offline_datapoint_11 1701447699 363532288,000
offline_datapoint_0 1701447699 10229420032,000
offline_datapoint_6 1701447699 144113664,000
offline_datapoint_22 1701447699 3371,000
offline_datapoint_16 1701447697 2,657
offline_datapoint_5 1701447697 937,600
offline_datapoint_18 1701447699 144113664,000
offline_datapoint_28 1701447697 0,332
offline_datapoint_17 1701447699 6349537280,000
offline_datapoint_4 1701447699 6221905920,000
offline_datapoint_3 1701447697 0,259
offline_datapoint_9 1701447697 22,301
offline_datapoint_21 1701447697 6,486
offline_datapoint_10 1701447697 5275,534
offline_datapoint_15 1701447699 0,000
offline_datapoint_27 1701447697 7291,556
offline_datapoint_13 1701447697 724,705
offline_datapoint_25 1701447697 0,256
offline_datapoint_14 1701447697 8,635
offline_datapoint_7 1701447697 99,561
offline_datapoint_26 1701447697 5,646
offline_datapoint_19 1701447697 43480,615
offline_datapoint_1 1701447697 0,008
offline_datapoint_8 1701447702 1225973,000
offline_datapoint_2 1701447702 2944,000
offline_datapoint_23 1701447702 417800192,000
offline_datapoint_11 1701447702 363532288,000
offline_datapoint_0 1701447702 10205048832,000
offline_datapoint_6 1701447702 143572992,000
offline_datapoint_22 1701447702 3385,000
offline_datapoint_16 1701447700 5,670
offline_datapoint_5 1701447700 8427,061
offline_datapoint_18 1701447702 143572992,000
offline_datapoint_28 1701447700 1,001
offline_datapoint_17 1701447702 6325858304,000
offline_datapoint_4 1701447702 6196654080,000
offline_datapoint_3 1701447700 0,391
offline_datapoint_9 1701447700 15,190
offline_datapoint_21 1701447700 6,514
offline_datapoint_10 1701447700 5496,417
offline_datapoint_15 1701447702 0,000
offline_datapoint_27 1701447700 7423,831
offline_datapoint_13 1701447700 2190,229
offline_datapoint_25 1701447700 0,052
offline_datapoint_14 1701447700 9,672
offline_datapoint_7 1701447700 99,946
offline_datapoint_26 1701447700 1,334
offline_datapoint_19 1701447700 11052,138
offline_datapoint_1 1701447700 0,002
offline_datapoint_8 1701447705 1225973,000
offline_datapoint_2 1701447705 2932,000
offline_datapoint_23 1701447705 417808384,000
offline_datapoint_11 1701447705 363601920,000
offline_datapoint_0 1701447705 10219573248,000
